properties{
  x = 0,
  y = 0,
  width = 568,
  height = 712,
  min_layer = 0,
  max_layer = 2,
  tileset = "light_world",
  music = "dark_mountain",
}

tile{
  layer = 0,
  x = 104,
  y = 256,
  width = 432,
  height = 176,
  pattern = "sand.floor_big",
}

tile{
  layer = 0,
  x = 8,
  y = 680,
  width = 560,
  height = 32,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 16,
  y = 408,
  width = 136,
  height = 272,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 24,
  y = 424,
  width = 512,
  height = 264,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 32,
  y = 680,
  width = 512,
  height = 8,
  pattern = "sand.soil.2",
}

tile{
  layer = 0,
  x = 264,
  y = 584,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 248,
  y = 432,
  width = 48,
  height = 272,
  pattern = "cemetary.slab",
}

tile{
  layer = 0,
  x = 472,
  y = 432,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 432,
  y = 432,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 304,
  y = 408,
  width = 240,
  height = 32,
  pattern = "fence_stone.pillar",
}

tile{
  layer = 0,
  x = 0,
  y = 272,
  width = 96,
  height = 144,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 16,
  y = 408,
  width = 80,
  height = 8,
  pattern = "sand.soil.2",
}

tile{
  layer = 0,
  x = 496,
  y = 240,
  width = 16,
  height = 16,
  pattern = "sand.floor_big",
}

tile{
  layer = 0,
  x = 104,
  y = 240,
  width = 464,
  height = 16,
  pattern = "sand.floor_big",
}

tile{
  layer = 0,
  x = 104,
  y = 0,
  width = 320,
  height = 248,
  pattern = "water",
}

tile{
  layer = 0,
  x = 96,
  y = 0,
  width = 8,
  height = 8,
  pattern = "sand.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 96,
  height = 176,
  pattern = "sand.floor_big",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 96,
  height = 96,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 96,
  y = 8,
  width = 8,
  height = 400,
  pattern = "sand.cliff.top.3",
}

tile{
  layer = 0,
  x = 48,
  y = 40,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 8,
  y = 24,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 64,
  y = 8,
  width = 32,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 64,
  y = 80,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 24,
  y = 320,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 56,
  y = 344,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 40,
  y = 360,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 8,
  y = 368,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 64,
  y = 288,
  width = 16,
  height = 8,
  pattern = "sand.weed",
}

tile{
  layer = 0,
  x = 104,
  y = 0,
  width = 8,
  height = 232,
  pattern = "water_shallow.to_dirt.3",
}

tile{
  layer = 0,
  x = 104,
  y = 232,
  width = 16,
  height = 16,
  pattern = "water_shallow.to_dirt.diag.3",
}

tile{
  layer = 0,
  x = 120,
  y = 240,
  width = 288,
  height = 8,
  pattern = "water_shallow.to_dirt.2",
}

tile{
  layer = 0,
  x = 408,
  y = 232,
  width = 16,
  height = 16,
  pattern = "water_shallow.to_dirt.diag.4",
}

tile{
  layer = 0,
  x = 416,
  y = 0,
  width = 8,
  height = 232,
  pattern = "water_shallow.to_dirt.4",
}

tile{
  layer = 0,
  x = 416,
  y = 240,
  width = 8,
  height = 8,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 104,
  y = 240,
  width = 8,
  height = 8,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 168,
  y = 56,
  width = 16,
  height = 8,
  pattern = "water.wave_big",
}

tile{
  layer = 0,
  x = 200,
  y = 112,
  width = 16,
  height = 8,
  pattern = "water.wave_big",
}

tile{
  layer = 0,
  x = 264,
  y = 160,
  width = 16,
  height = 8,
  pattern = "water.wave_big",
}

tile{
  layer = 0,
  x = 336,
  y = 80,
  width = 16,
  height = 8,
  pattern = "water.wave_big",
}

tile{
  layer = 0,
  x = 424,
  y = 0,
  width = 144,
  height = 240,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 0,
  y = 416,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 0,
  y = 424,
  width = 8,
  height = 8,
  pattern = "sand.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 0,
  y = 400,
  width = 16,
  height = 16,
  pattern = "sand.cliff.diag.3",
}

tile{
  layer = 0,
  x = -8,
  y = 408,
  width = 16,
  height = 8,
  pattern = "cliff.corner_reverse.diag.3",
}

tile{
  layer = 0,
  x = 0,
  y = 392,
  width = 8,
  height = 8,
  pattern = "sand.shadow.diag.3",
}

tile{
  layer = 0,
  x = 16,
  y = 408,
  width = 8,
  height = 8,
  pattern = "sand.shadow.diag.3",
}

tile{
  layer = 0,
  x = 16,
  y = 416,
  width = 16,
  height = 16,
  pattern = "sand.cliff.diag.3",
}

tile{
  layer = 0,
  x = 8,
  y = 432,
  width = 8,
  height = 240,
  pattern = "cliff.top.3",
}

tile{
  layer = 0,
  x = 0,
  y = 432,
  width = 8,
  height = 240,
  pattern = "sand.cliff.top.3",
}

tile{
  layer = 0,
  x = 16,
  y = 432,
  width = 16,
  height = 240,
  pattern = "sand.cliff.3",
}

tile{
  layer = 0,
  x = 0,
  y = 688,
  width = 16,
  height = 16,
  pattern = "cliff.diag.1",
}

tile{
  layer = 0,
  x = 0,
  y = 672,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.1",
}

tile{
  layer = 0,
