properties{
  x = 0,
  y = 0,
  width = 480,
  height = 416,
  tileset = "light_world",
}

tile{
  layer = 0,
  x = 32,
  y = 368,
  width = 416,
  height = 48,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 432,
  y = 368,
  width = 16,
  height = 48,
  pattern = "sand.floor_big",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 480,
  height = 416,
  pattern = "grass.soil",
}

tile{
  layer = 0,
  x = 0,
  y = 152,
  width = 432,
  height = 48,
  pattern = "slab.2",
}

tile{
  layer = 0,
  x = 432,
  y = 328,
  width = 48,
  height = 80,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 440,
  y = 32,
  width = 24,
  height = 16,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 432,
  y = 40,
  width = 16,
  height = 8,
  pattern = "sand.soil",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 384,
  height = 16,
  pattern = "grass.cliff.1",
}

tile{
  layer = 0,
  x = 40,
  y = 72,
  width = 96,
  height = 48,
  pattern = "grass.barrier.border.1",
}

tile{
  layer = 0,
  x = 40,
  y = 112,
  width = 8,
  height = 24,
  pattern = "house.wall.corner.1",
}

tile{
  layer = 0,
  x = 48,
  y = 120,
  width = 24,
  height = 16,
  pattern = "house.wall.window",
}

tile{
  layer = 0,
  x = 104,
  y = 120,
  width = 24,
  height = 16,
  pattern = "house.wall.window",
}

tile{
  layer = 0,
  x = 72,
  y = 120,
  width = 8,
  height = 16,
  pattern = "house.entrance.border.2",
}

tile{
  layer = 0,
  x = 72,
  y = 136,
  width = 32,
  height = 8,
  pattern = "house.entrance.border.1",
}

tile{
  layer = 0,
  x = 96,
  y = 120,
  width = 8,
  height = 16,
  pattern = "house.entrance.border.3",
}

tile{
  layer = 0,
  x = 80,
  y = 120,
  width = 16,
  height = 16,
  pattern = "house.entrance",
}

tile{
  layer = 0,
  x = 128,
  y = 112,
  width = 8,
  height = 24,
  pattern = "house.wall.corner.2",
}

tile{
  layer = 0,
  x = 80,
  y = 136,
  width = 16,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 72,
  y = 144,
  width = 32,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 184,
  y = 56,
  width = 96,
  height = 64,
  pattern = "grass.barrier.border.1",
}

tile{
  layer = 0,
  x = 184,
  y = 112,
  width = 8,
  height = 24,
  pattern = "house.wall.corner.1",
}

tile{
  layer = 0,
  x = 192,
  y = 120,
  width = 24,
  height = 16,
  pattern = "house.wall.window",
}

tile{
  layer = 0,
  x = 248,
  y = 120,
  width = 24,
  height = 16,
  pattern = "house.wall.window",
}

tile{
  layer = 0,
  x = 216,
  y = 120,
  width = 8,
  height = 16,
  pattern = "house.entrance.border.2",
}

tile{
  layer = 0,
  x = 216,
  y = 136,
  width = 32,
  height = 8,
  pattern = "house.entrance.border.1",
}

tile{
  layer = 0,
  x = 240,
  y = 120,
  width = 8,
  height = 16,
  pattern = "house.entrance.border.3",
}

tile{
  layer = 0,
  x = 224,
  y = 120,
  width = 16,
  height = 16,
  pattern = "house.entrance",
}

tile{
  layer = 0,
  x = 272,
  y = 112,
  width = 8,
  height = 24,
  pattern = "house.wall.corner.2",
}

tile{
  layer = 0,
  x = 224,
  y = 120,
  width = 16,
  height = 16,
  pattern = "house.door",
}

tile{
  layer = 0,
  x = 224,
  y = 136,
  width = 16,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 216,
  y = 144,
  width = 32,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 16,
  y = 352,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.4",
}

tile{
  layer = 0,
  x = 0,
  y = 368,
  width = 16,
  height = 48,
  pattern = "grass.cliff.4",
}

tile{
  layer = 0,
  x = 16,
  y = 368,
  width = 8,
  height = 48,
  pattern = "cliff.top.4",
}

tile{
  layer = 0,
  x = 24,
  y = 368,
  width = 8,
  height = 48,
  pattern = "grass.cliff.top.4",
}

tile{
  layer = 0,
  x = 0,
  y = 352,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.4",
}

tile{
  layer = 0,
  x = 16,
  y = 336,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.4",
}

tile{
  layer = 0,
  x = 8,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass.shadow.diag.4",
}

tile{
  layer = 0,
  x = 24,
  y = 360,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4",
}

tile{
  layer = 0,
  x = 24,
  y = 344,
  width = 16,
  height = 8,
  pattern = "cliff.corner_reverse.diag.4",
}

tile{
  layer = 0,
  x = 24,
  y = 328,
  width = 8,
  height = 8,
  pattern = "grass.shadow.diag.4",
}

tile{
  layer = 0,
  x = 32,
  y = 336,
  width = 416,
  height = 8,
  pattern = "grass.cliff.2",
}

tile{
  layer = 0,
  x = 32,
  y = 344,
  width = 416,
  height = 8,
  pattern = "cliff.2",
}

tile{
  layer = 0,
  x = 32,
  y = 352,
  width = 416,
  height = 8,
  pattern = "cliff.top.2",
}

tile{
  layer = 0,
  x = 32,
  y = 360,
  width = 416,
  height = 8,
  pattern = "grass.cliff.top.2",
}

tile{
  layer = 0,
  x = 32,
  y = 328,
  width = 416,
  height = 8,
  pattern = "grass.shadow.4",
}

tile{
  layer = 0,
  x = 448,
  y = 352,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 456,
  y = 368,
  width = 8,
  height = 48,
  pattern = "cliff.top.3",
}

tile{
  layer = 0,
  x = 464,
  y = 368,
  width = 16,
  height = 48,
  pattern = "grass.cliff.3",
}

tile{
  layer = 0,
  x = 464,
  y = 352,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.3",
}

tile{
  layer = 0,
  x = 448,
  y = 336,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.3",
}

tile{
  layer = 0,
  x = 464,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass.shadow.diag.3",
}

tile{
  layer = 0,
  x = 448,
  y = 360,
  width = 8,
  height = 8,
